experience_years,course_grades,projects_completed,extracurriculars,job_offer,C++,Data Analysis,Java,Machine Learning,Python,SQL
1,83.84,3,3,1,0,2,0,2,0,0
2,76.4,5,3,0,0,0,0,2,2,0
4,93.54,2,2,1,0,3,3,0,3,0
2,67.41,5,3,1,0,2,0,0,0,2
2,82.19,5,0,0,0,0,1,0,0,0
4,88.89,5,4,0,2,0,2,0,0,0
4,96.16,2,0,0,2,0,0,0,2,0
3,95.36,7,4,1,0,0,0,2,2,0
3,80.35,3,3,1,2,0,2,0,0,0
2,85.73,1,1,0,0,3,0,3,3,0
2,75.77,6,4,0,0,1,0,0,0,0
0,78.73,7,0,1,1,0,0,0,0,0
0,96.25,3,0,0,3,0,3,3,0,0
3,97.23,5,1,1,0,0,0,0,0,1
5,95.82,7,4,1,0,0,1,0,0,0
5,65.53,4,4,0,0,0,0,3,3,3
3,94.0,8,0,1,0,0,0,0,2,2
0,97.93,5,4,0,0,0,0,2,2,0
0,74.45,5,1,1,3,3,0,3,0,0
5,80.75,1,4,0,0,2,0,0,0,2
1,91.16,6,4,1,3,0,0,3,0,3
1,82.48,8,1,0,0,0,1,0,0,0
0,99.74,4,3,0,2,0,0,0,0,2
1,78.23,4,4,1,0,0,0,1,0,0
4,88.56,4,0,0,3,0,3,3,0,0
3,91.7,0,2,0,2,0,0,0,0,2
3,79.76,4,0,1,0,0,0,3,3,3
0,94.28,9,0,0,0,0,0,0,1,0
2,81.85,7,3,0,0,1,0,0,0,0
5,76.47,2,3,1,0,0,0,1,0,0
0,64.31,8,0,0,2,0,0,0,2,0
1,75.74,8,4,1,0,3,0,3,3,0
5,89.36,5,0,0,3,0,0,3,3,0
2,96.85,3,4,1,3,0,3,0,0,3
1,70.07,3,1,0,1,0,0,0,0,0
4,74.21,0,1,0,3,0,3,0,3,0
1,66.16,9,3,1,0,0,0,0,2,2
4,87.63,4,2,0,2,2,0,0,0,0
5,98.41,4,2,0,0,0,0,0,0,1
4,85.64,4,3,1,0,0,0,1,0,0
5,84.68,0,1,1,0,2,0,0,0,2
5,82.14,0,3,1,2,0,2,0,0,0
5,63.54,9,1,0,1,0,0,0,0,0
5,89.18,1,4,0,0,0,0,0,1,0
5,84.08,0,1,1,0,0,1,0,0,0
1,86.46,7,1,0,0,2,0,2,0,0
5,95.95,3,1,1,0,0,2,0,0,2
1,91.36,5,2,1,3,3,3,0,0,0
5,91.24,7,1,1,0,0,0,1,0,0
4,97.09,4,0,0,3,3,0,0,3,0
5,99.6,5,4,0,0,1,0,0,0,0
2,83.25,3,2,0,0,2,2,0,0,0
5,64.36,5,0,1,0,0,0,2,0,2
5,78.37,5,2,0,1,0,0,0,0,0
4,91.5,2,2,0,0,0,0,0,1,0
3,61.11,3,0,1,0,0,3,3,3,0
4,62.28,5,3,0,3,0,0,3,0,3
2,62.69,7,3,1,0,3,3,0,0,3
3,89.24,6,1,1,0,0,0,0,1,0
0,80.05,3,0,1,1,0,0,0,0,0
0,74.76,2,1,0,0,1,0,0,0,0
2,64.22,7,3,0,0,0,3,3,3,0
4,89.29,5,0,1,3,0,3,0,3,0
1,72.84,7,0,1,0,2,0,0,0,2
2,70.61,8,0,1,0,0,1,0,0,0
3,86.09,8,1,0,0,3,3,0,0,3
3,82.36,9,2,0,3,0,3,0,0,3
5,74.5,8,2,0,0,3,0,0,3,3
0,85.66,9,2,0,0,1,0,0,0,0
3,70.85,0,0,1,0,1,0,0,0,0
2,91.79,2,3,1,3,3,0,0,3,0
3,69.17,8,1,1,0,3,3,0,3,0
2,66.35,3,1,1,0,0,2,0,0,2
1,91.3,9,3,0,0,0,0,0,1,0
5,88.32,1,2,1,0,0,2,0,0,2
0,67.31,0,4,0,2,0,0,0,2,0
3,64.65,4,3,0,1,0,0,0,0,0
2,93.54,3,2,1,1,0,0,0,0,0
4,91.06,4,0,0,3,0,3,0,3,0
0,73.09,4,3,1,2,0,0,0,0,2
1,86.33,7,2,0,0,0,1,0,0,0
2,64.97,5,1,1,0,0,2,0,2,0
5,80.28,2,4,1,0,3,0,3,3,0
5,60.75,8,4,0,0,0,0,0,0,1
1,75.66,7,4,1,2,0,0,2,0,0
1,62.99,8,2,0,0,0,3,3,3,0
5,79.01,3,2,1,0,3,0,0,3,3
3,76.87,7,0,0,0,0,0,1,0,0
3,77.78,2,4,1,0,0,0,1,0,0
2,61.81,4,1,0,0,0,0,1,0,0
4,74.46,6,4,0,0,3,3,0,0,3
2,90.26,0,3,1,0,0,1,0,0,0
4,74.76,0,3,0,0,0,0,0,0,1
1,88.61,2,1,1,0,0,1,0,0,0
0,74.78,3,2,1,0,1,0,0,0,0
2,76.93,0,4,0,0,0,3,3,0,3
2,82.56,7,3,1,0,0,2,0,2,0
4,98.03,1,1,0,0,2,0,2,0,0
1,64.35,4,0,1,3,0,0,3,0,3
1,61.32,5,3,0,2,0,0,2,0,0
4,84.32,5,3,0,0,0,0,0,0,1
1,97.96,5,4,1,0,0,1,0,0,0
5,99.59,0,2,0,3,3,0,0,0,3
3,79.37,2,3,0,0,0,0,1,0,0
5,78.72,2,3,1,0,0,3,3,0,3
0,85.8,7,4,0,3,3,0,3,0,0
2,82.23,5,2,1,0,0,0,2,0,2
0,85.36,1,0,0,0,0,0,2,2,0
2,94.96,0,0,1,3,3,3,0,0,0
3,89.85,3,0,0,0,3,0,0,3,3
1,79.88,0,0,1,0,0,2,0,2,0
5,78.47,4,2,1,3,0,0,3,0,3
4,85.58,7,0,1,0,2,0,2,0,0
5,78.23,9,4,0,2,0,0,0,2,0
3,78.31,1,4,0,0,0,1,0,0,0
0,60.65,7,4,0,2,0,2,0,0,0
4,66.96,7,0,1,0,0,2,0,2,0
1,79.54,5,4,0,0,1,0,0,0,0
3,92.91,7,4,1,0,0,2,0,0,2
4,71.15,1,1,0,0,2,0,0,2,0
3,80.91,6,0,0,0,2,0,0,2,0
3,73.8,7,4,0,3,0,3,0,0,3
1,64.19,3,2,1,0,0,3,0,3,3
2,98.33,8,4,0,0,0,0,2,0,2
4,94.19,5,1,0,0,0,0,1,0,0
1,63.14,2,2,0,0,0,0,0,1,0
3,88.79,3,2,0,0,0,0,3,3,3
1,73.9,3,3,0,3,3,0,3,0,0
2,99.79,0,1,1,0,0,2,0,0,2
5,72.1,9,1,0,0,0,0,0,1,0
4,69.55,0,4,1,2,0,0,0,2,0
2,82.72,0,1,1,2,0,0,0,2,0
0,93.41,3,2,1,1,0,0,0,0,0
4,67.7,0,2,1,0,0,0,1,0,0
2,88.38,5,4,0,2,0,0,2,0,0
3,62.46,1,2,0,0,0,0,1,0,0
4,96.76,0,4,1,0,0,0,0,0,1
4,63.24,6,3,1,0,1,0,0,0,0
1,96.57,5,1,0,3,0,0,0,3,3
3,79.63,0,1,1,1,0,0,0,0,0
0,77.92,9,1,1,0,0,0,1,0,0
5,98.93,8,3,1,0,3,0,0,3,3
2,99.62,5,1,0,1,0,0,0,0,0
1,86.01,1,3,0,1,0,0,0,0,0
2,65.08,6,3,1,0,3,0,3,0,3
0,80.25,2,4,0,2,0,0,0,2,0
0,81.17,6,0,0,3,0,0,0,3,3
4,80.58,8,0,0,2,0,0,0,0,2
0,82.78,4,4,0,0,2,0,0,2,0
2,60.75,0,4,0,0,0,0,2,2,0
3,88.45,4,4,0,0,0,1,0,0,0
3,88.5,7,1,1,0,0,0,0,1,0
4,64.62,7,2,1,0,0,0,0,1,0
5,82.81,2,4,0,2,2,0,0,0,0
2,82.73,3,3,0,0,0,1,0,0,0
2,87.3,7,0,0,0,0,1,0,0,0
0,63.42,7,1,0,0,0,0,3,3,3
2,85.06,6,2,1,0,3,0,0,3,3
1,71.23,5,0,1,0,0,0,0,1,0
5,80.28,3,0,0,0,0,0,0,2,2
0,90.93,9,0,0,0,2,0,2,0,0
1,88.23,8,3,1,0,0,2,0,0,2
4,64.76,1,3,1,0,0,0,1,0,0
3,83.65,1,3,0,0,0,2,0,2,0
4,98.76,0,2,1,0,0,2,2,0,0
3,66.27,2,0,0,2,2,0,0,0,0
4,94.12,2,4,0,0,0,3,3,3,0
2,88.1,3,2,0,3,3,0,0,0,3
1,90.96,2,3,0,2,2,0,0,0,0
3,71.28,9,3,0,0,0,0,0,1,0
0,71.52,5,3,1,0,0,0,0,2,2
1,96.24,8,1,1,0,0,2,2,0,0
0,74.39,7,0,1,0,3,3,0,3,0
1,62.52,5,4,1,1,0,0,0,0,0
1,84.02,7,0,1,0,0,1,0,0,0
4,64.99,7,2,1,0,1,0,0,0,0
3,91.86,9,1,0,1,0,0,0,0,0
3,85.67,5,2,1,2,0,2,0,0,0
1,94.99,1,3,0,0,0,0,0,0,1
2,91.39,4,3,0,0,0,0,1,0,0
2,64.48,3,4,1,0,3,0,3,0,3
0,75.24,5,0,1,3,0,3,0,3,0
0,90.98,1,2,0,0,0,1,0,0,0
4,76.69,3,3,1,2,2,0,0,0,0
1,98.89,7,4,0,3,0,3,3,0,0
0,89.43,0,4,0,0,0,0,0,1,0
0,60.62,2,2,0,2,0,2,0,0,0
5,95.2,3,0,0,0,0,0,3,3,3
1,64.03,1,1,1,1,0,0,0,0,0
4,65.62,1,4,0,0,1,0,0,0,0
0,89.38,5,2,0,0,0,1,0,0,0
4,94.6,5,3,0,1,0,0,0,0,0
3,81.45,2,1,0,0,0,0,0,0,1
4,71.56,7,1,1,1,0,0,0,0,0
2,74.05,2,0,0,3,0,0,3,0,3
2,73.72,1,2,0,0,0,0,2,2,0
4,73.07,4,0,0,0,0,0,0,0,1
2,69.72,6,4,0,0,2,2,0,0,0
3,84.35,0,4,0,2,0,0,2,0,0
1,96.02,1,2,0,3,0,0,0,3,3
2,72.28,1,3,1,0,0,0,0,2,2
2,67.47,7,4,1,0,1,0,0,0,0
4,93.54,9,4,1,2,2,0,0,0,0
3,89.67,5,3,0,0,0,0,0,0,1
1,97.23,3,1,1,1,0,0,0,0,0
4,66.62,3,2,1,0,0,0,1,0,0
4,65.77,4,1,1,0,2,0,2,0,0
5,81.66,2,0,1,2,0,0,2,0,0
3,84.58,3,3,1,0,1,0,0,0,0
1,79.21,3,2,1,0,1,0,0,0,0
3,83.96,6,3,0,0,0,0,0,1,0
1,67.22,6,3,0,0,0,0,0,1,0
3,79.18,0,1,1,0,0,0,0,1,0
4,86.32,2,1,0,0,0,3,0,3,3
4,77.31,8,0,1,0,0,3,0,3,3
0,87.18,5,2,1,3,3,0,3,0,0
2,78.05,5,3,0,0,0,2,0,2,0
5,73.34,3,0,1,3,3,0,0,0,3
3,72.14,9,3,1,0,0,1,0,0,0
5,76.44,8,0,0,0,0,0,0,0,1
0,60.92,2,3,0,0,3,0,3,0,3
2,86.74,7,1,0,0,3,3,0,3,0
3,93.8,5,4,0,3,3,0,3,0,0
1,74.19,1,0,1,0,0,3,3,0,3
2,61.84,2,0,1,0,2,0,0,2,0
4,99.47,0,4,0,0,0,1,0,0,0
0,70.55,2,1,0,2,0,2,0,0,0
2,65.06,3,0,1,0,1,0,0,0,0
2,74.79,5,1,1,2,0,0,0,0,2
4,89.54,9,3,1,0,0,1,0,0,0
3,71.76,6,3,1,0,0,2,0,2,0
1,82.99,2,4,0,0,0,0,3,3,3
4,76.62,6,2,1,0,0,0,2,2,0
1,64.71,3,1,0,2,0,2,0,0,0
3,73.21,0,2,1,0,0,0,0,1,0
2,88.99,0,2,0,0,0,0,1,0,0
1,84.48,7,1,1,0,0,3,3,0,3
0,64.79,9,2,0,0,0,0,0,1,0
0,66.53,6,0,0,0,0,0,0,0,1
4,85.63,3,3,0,3,0,0,3,0,3
3,92.54,0,4,0,0,3,0,3,0,3
4,73.98,5,1,0,3,0,0,3,0,3
4,83.81,9,4,1,0,0,0,0,2,2
5,66.83,6,3,1,0,2,0,0,0,2
4,72.46,5,4,1,3,3,0,3,0,0
5,60.81,5,1,1,0,0,0,0,0,1
0,90.73,7,4,1,0,0,3,3,3,0
0,76.04,5,2,1,0,2,2,0,0,0
4,92.65,1,2,1,2,0,0,0,2,0
0,88.33,6,3,0,0,0,0,1,0,0
3,93.15,9,2,0,3,3,0,0,0,3
5,71.43,3,4,1,0,1,0,0,0,0
5,67.4,2,0,0,0,0,1,0,0,0
4,98.88,7,4,0,0,2,0,0,2,0
0,88.69,9,0,0,0,2,0,2,0,0
1,93.36,4,4,0,0,0,2,2,0,0
5,60.53,3,0,1,0,2,0,0,0,2
4,74.18,3,0,1,2,0,0,2,0,0
4,89.71,4,1,1,0,2,0,0,0,2
3,63.12,3,1,1,0,0,0,0,1,0
2,82.69,2,4,0,0,0,0,3,3,3
2,77.16,3,2,1,2,0,0,2,0,0
5,60.7,9,1,0,0,0,0,0,2,2
3,69.44,4,0,1,1,0,0,0,0,0
3,71.39,1,4,0,3,3,3,0,0,0
3,64.47,6,2,0,0,0,3,3,0,3
5,85.26,4,4,0,2,0,0,0,0,2
2,69.7,8,0,0,0,0,0,0,0,1
3,71.1,5,1,1,1,0,0,0,0,0
0,95.93,0,1,1,0,0,1,0,0,0
4,78.68,8,3,0,0,0,0,2,2,0
4,75.69,4,3,1,1,0,0,0,0,0
1,88.95,8,4,1,2,0,0,0,2,0
1,96.38,0,4,1,0,2,0,0,2,0
5,61.0,1,2,0,0,0,0,0,0,1
5,77.93,2,1,0,0,0,0,0,0,1
4,84.43,4,1,0,0,2,0,2,0,0
0,72.74,5,3,0,0,0,0,0,1,0
2,90.9,4,0,0,0,0,3,3,0,3
2,98.86,0,0,0,0,0,0,2,2,0
5,97.74,3,3,0,0,0,2,0,2,0
0,70.64,5,4,0,0,0,2,0,0,2
5,69.05,3,1,0,3,3,0,3,0,0
2,98.3,3,1,1,0,0,0,0,2,2
5,78.35,4,1,0,0,0,0,2,0,2
3,68.33,7,0,1,0,0,0,1,0,0
5,88.28,4,4,0,0,2,0,0,0,2
4,71.38,6,0,0,0,3,3,0,0,3
5,70.69,7,4,1,1,0,0,0,0,0
4,95.17,5,3,0,0,0,3,3,0,3
0,66.5,5,4,0,0,0,0,0,0,1
2,62.58,1,0,0,3,3,3,0,0,0
1,70.77,9,1,0,2,0,0,0,2,0
1,84.28,4,0,0,0,0,0,1,0,0
2,64.92,0,3,1,0,2,0,0,0,2
1,78.86,8,1,1,3,3,0,0,0,3
5,85.09,6,0,1,2,2,0,0,0,0
0,93.95,1,1,1,2,2,0,0,0,0
0,69.19,5,3,1,0,0,0,1,0,0
2,92.69,9,4,1,1,0,0,0,0,0
1,69.4,8,4,1,0,0,1,0,0,0
5,87.07,4,2,1,0,3,3,0,0,3
0,77.23,2,1,1,0,0,0,1,0,0
0,64.59,9,3,0,0,0,0,3,3,3
3,88.57,3,0,0,2,0,2,0,0,0
3,68.71,2,0,1,3,0,0,3,3,0
0,67.06,0,2,1,0,0,0,0,1,0
2,74.33,9,0,1,0,0,0,0,0,1
4,86.13,6,3,1,0,3,0,0,3,3
4,69.36,7,3,0,2,0,0,2,0,0
5,67.35,1,4,0,0,0,0,3,3,3
0,60.4,7,1,1,0,3,0,3,3,0
0,78.87,8,1,0,0,3,3,3,0,0
0,77.15,6,0,0,3,3,3,0,0,0
2,69.35,0,1,0,0,1,0,0,0,0
3,62.15,3,2,0,0,0,3,3,0,3
0,77.17,6,1,1,3,0,3,0,3,0
0,91.53,5,0,0,0,0,0,0,1,0
1,88.61,7,1,1,0,0,1,0,0,0
2,94.43,5,3,0,0,3,0,3,3,0
5,60.38,9,3,0,0,0,1,0,0,0
0,98.66,5,4,0,1,0,0,0,0,0
1,73.66,9,4,1,0,0,0,1,0,0
4,99.62,5,4,0,2,0,0,0,2,0
5,70.1,6,4,1,0,0,0,0,0,1
0,78.86,4,1,0,2,0,2,0,0,0
0,74.16,8,0,1,0,0,0,1,0,0
1,74.23,6,1,1,2,0,0,2,0,0
2,93.69,0,0,1,3,0,0,3,3,0
0,89.86,8,0,1,0,1,0,0,0,0
4,99.69,5,0,0,0,0,1,0,0,0
0,84.54,7,0,1,0,1,0,0,0,0
4,78.53,8,3,0,0,3,3,3,0,0
5,63.6,1,0,0,2,0,0,0,0,2
5,99.86,1,1,1,0,2,0,0,2,0
3,82.06,4,0,1,3,0,0,3,0,3
3,88.02,4,3,1,2,0,0,0,2,0
4,76.27,9,1,1,2,2,0,0,0,0
2,81.91,9,2,0,0,0,0,0,1,0
0,97.7,1,1,0,2,0,0,0,2,0
0,66.66,9,3,1,3,0,0,0,3,3
3,71.69,3,3,1,0,1,0,0,0,0
4,66.08,8,4,1,3,3,0,3,0,0
0,91.69,3,2,0,0,0,0,0,0,1
0,62.48,0,0,0,1,0,0,0,0,0
2,63.27,4,3,1,3,0,0,0,3,3
1,71.94,1,4,0,0,0,0,0,0,1
3,80.57,5,4,0,0,0,3,3,0,3
3,76.25,0,0,1,3,0,0,3,3,0
1,61.79,6,1,0,0,1,0,0,0,0
0,98.3,6,2,0,0,0,0,0,0,1
2,98.11,3,0,1,0,3,0,3,0,3
2,71.17,8,0,0,0,2,2,0,0,0
3,89.26,2,1,1,0,2,0,0,0,2
2,83.14,4,1,1,2,0,0,0,2,0
5,69.5,4,3,1,2,0,0,2,0,0
1,70.49,7,1,1,0,0,3,3,0,3
0,79.65,9,1,0,0,1,0,0,0,0
5,76.77,9,2,1,0,2,0,2,0,0
1,71.65,3,2,1,0,2,0,2,0,0
4,92.3,0,2,0,0,2,0,0,2,0
3,79.26,4,0,0,0,1,0,0,0,0
2,86.19,0,2,0,0,0,1,0,0,0
4,67.57,2,2,1,0,1,0,0,0,0
2,81.34,5,4,1,1,0,0,0,0,0
5,72.72,0,2,0,3,0,3,0,0,3
0,81.06,9,0,0,0,3,3,0,3,0
0,91.23,2,4,0,3,3,0,0,3,0
0,90.76,6,0,1,0,0,0,1,0,0
2,74.17,1,0,0,0,2,0,0,2,0
4,87.77,5,4,1,3,0,0,0,3,3
0,97.65,6,4,1,0,3,3,0,3,0
4,85.03,1,4,0,2,0,0,0,2,0
2,65.94,4,4,1,0,0,2,2,0,0
5,87.19,9,0,0,0,3,3,0,0,3
4,64.2,9,4,1,2,0,0,0,0,2
5,94.88,0,1,1,0,0,1,0,0,0
2,80.67,2,2,0,3,3,3,0,0,0
2,75.41,0,2,0,0,0,0,1,0,0
3,62.28,2,1,0,0,1,0,0,0,0
2,75.23,3,0,0,0,3,3,0,3,0
2,96.13,4,0,1,0,0,0,0,1,0
1,60.84,3,2,1,2,0,0,2,0,0
0,78.99,3,3,0,0,0,3,0,3,3
3,97.25,8,1,0,3,3,0,3,0,0
3,75.79,8,1,1,0,0,1,0,0,0
3,77.13,8,2,1,3,0,0,3,0,3
1,83.14,4,4,1,0,2,0,2,0,0
5,78.52,4,3,1,0,0,0,0,1,0
2,66.74,1,0,0,2,2,0,0,0,0
0,60.74,5,0,0,0,0,0,1,0,0
4,84.39,1,0,0,0,0,1,0,0,0
5,96.83,9,0,1,0,0,0,3,3,3
2,64.25,4,1,0,0,0,2,0,2,0
1,68.44,4,1,0,0,0,0,3,3,3
2,74.81,3,4,0,0,0,0,0,0,1
2,92.35,4,1,1,2,0,0,0,0,2
1,70.77,6,4,0,0,0,1,0,0,0
3,95.28,9,4,1,0,0,0,2,2,0
3,62.2,1,0,1,0,0,3,3,0,3
0,97.64,0,0,0,0,0,0,2,2,0
0,82.43,3,1,1,3,3,0,0,3,0
3,86.35,6,1,1,0,2,0,0,2,0
5,74.71,0,4,0,0,0,0,0,0,1
4,91.28,3,2,0,0,0,2,0,0,2
2,66.66,5,0,1,0,0,2,0,2,0
4,61.96,5,3,1,0,0,0,1,0,0
2,75.82,0,2,0,0,0,3,0,3,3
3,94.15,6,0,0,0,0,0,2,2,0
0,90.2,4,0,1,0,3,0,0,3,3
5,80.69,5,1,1,1,0,0,0,0,0
0,82.89,0,3,1,0,3,0,3,3,0
4,65.2,6,3,1,3,0,3,0,0,3
0,93.63,3,0,0,0,3,0,3,3,0
3,91.48,2,4,1,0,0,2,2,0,0
5,86.26,3,3,1,3,0,0,3,0,3
4,78.65,8,2,1,0,0,2,0,2,0
5,98.58,4,4,1,0,0,0,0,1,0
2,95.16,4,1,0,0,0,0,1,0,0
0,85.78,7,0,0,3,3,0,0,3,0
5,74.87,6,0,0,1,0,0,0,0,0
1,84.72,2,2,0,0,2,2,0,0,0
0,83.02,0,2,1,2,2,0,0,0,0
2,75.77,1,1,0,3,0,3,0,3,0
5,72.27,2,1,0,0,0,0,1,0,0
4,76.28,0,3,1,0,0,2,0,0,2
2,82.96,0,4,1,2,0,0,0,2,0
1,77.13,7,0,1,0,0,1,0,0,0
5,70.54,7,3,1,0,0,0,1,0,0
3,90.44,1,1,1,0,0,1,0,0,0
0,81.26,7,2,0,0,2,0,2,0,0
4,62.71,1,3,0,0,3,3,0,3,0
3,74.73,4,2,0,0,0,0,0,1,0
5,95.4,0,4,1,0,0,1,0,0,0
5,90.21,8,2,1,0,0,2,0,0,2
2,72.93,3,0,0,0,0,0,0,0,1
5,97.53,9,4,0,0,0,2,2,0,0
4,63.06,1,2,1,0,0,2,2,0,0
3,98.45,0,3,1,2,0,0,0,2,0
4,69.83,5,0,0,0,3,0,0,3,3
1,60.36,7,0,1,3,0,3,0,0,3
1,77.35,3,1,0,1,0,0,0,0,0
0,74.36,0,1,0,0,3,0,3,0,3
0,81.56,0,3,0,0,0,3,3,0,3
1,91.87,5,1,0,0,2,0,2,0,0
5,93.7,1,2,0,0,3,0,0,3,3
4,76.05,4,1,1,0,2,0,2,0,0
1,77.19,1,0,0,0,0,0,0,2,2
0,65.93,8,3,0,0,0,1,0,0,0
1,61.9,1,2,1,0,3,3,0,0,3
5,85.65,4,0,1,0,0,0,0,0,1
1,62.58,3,0,1,0,3,3,0,3,0
4,89.35,0,4,1,3,3,0,0,3,0
3,81.56,9,1,0,1,0,0,0,0,0
5,67.94,8,2,0,0,0,0,0,0,1
0,81.58,2,3,0,2,0,0,2,0,0
4,67.32,9,3,0,0,2,0,0,2,0
1,77.55,7,3,1,2,0,0,2,0,0
1,91.98,3,4,1,2,0,0,0,2,0
3,78.48,8,2,1,2,0,0,0,2,0
0,65.95,4,0,0,0,0,1,0,0,0
0,88.95,1,4,1,2,0,2,0,0,0
2,67.47,7,1,0,0,3,0,0,3,3
0,89.54,3,0,0,0,3,0,0,3,3
3,79.17,1,3,1,0,0,2,2,0,0
2,78.15,5,1,1,0,0,0,0,0,1
2,94.06,0,2,0,3,3,0,3,0,0
1,88.34,7,2,1,0,3,0,3,3,0
1,61.32,8,4,0,3,3,0,0,0,3
0,71.85,6,2,1,0,2,0,2,0,0
2,94.84,8,3,0,3,0,3,0,0,3
1,60.73,1,4,0,0,2,2,0,0,0
3,81.81,0,4,1,0,0,0,0,1,0
1,89.11,6,3,0,0,2,0,0,0,2
5,84.87,3,2,1,0,0,1,0,0,0
5,90.42,9,1,1,3,3,0,0,0,3
1,89.03,7,4,1,0,0,0,1,0,0
2,87.68,2,1,1,0,2,0,0,0,2
2,92.86,6,1,1,0,0,0,3,3,3
4,85.83,6,1,1,0,0,0,0,0,1
5,76.1,9,1,1,0,3,0,3,0,3
3,78.88,8,3,0,1,0,0,0,0,0
2,88.67,3,0,0,2,0,0,0,2,0
0,95.05,9,2,0,1,0,0,0,0,0
5,70.89,0,0,1,0,0,0,0,0,1
3,73.68,6,0,0,0,2,0,2,0,0
3,97.23,9,4,1,1,0,0,0,0,0
2,83.14,5,0,1,0,0,0,1,0,0
3,67.16,0,0,1,0,0,0,0,0,1
2,86.55,8,3,0,0,0,0,3,3,3
1,99.63,9,1,0,0,0,2,0,0,2
5,92.94,7,0,1,2,0,0,0,0,2
4,89.83,9,0,0,0,0,1,0,0,0
1,68.32,3,4,0,0,3,3,0,3,0
5,95.05,4,2,0,0,0,0,0,1,0
2,81.03,7,4,0,3,0,3,0,3,0
5,95.57,1,2,1,0,0,3,0,3,3
2,73.19,5,2,0,0,1,0,0,0,0
1,62.48,9,2,1,0,0,0,0,2,2
0,79.04,1,3,0,0,0,0,3,3,3
0,70.79,7,3,0,0,0,3,0,3,3
5,88.61,4,1,0,0,0,0,1,0,0
0,98.28,9,2,1,0,0,0,2,2,0
2,87.64,2,3,0,0,0,1,0,0,0
3,95.48,1,3,1,0,0,0,0,0,1
2,78.12,3,0,0,3,0,0,0,3,3
3,90.87,7,2,0,3,0,3,0,0,3
1,93.72,0,4,0,0,0,0,0,0,1
4,88.44,9,0,1,3,3,0,0,0,3
3,80.31,2,3,1,3,3,0,0,0,3
0,85.03,0,3,0,0,0,3,0,3,3
2,88.02,1,3,0,0,0,0,0,0,1
1,70.12,9,3,1,0,0,0,1,0,0
0,92.38,6,4,1,0,0,0,0,1,0
1,98.01,0,1,1,0,0,3,3,0,3
4,78.61,8,1,0,1,0,0,0,0,0
2,88.04,7,2,1,3,0,3,0,3,0
5,89.48,0,3,1,0,3,3,0,3,0
2,86.49,9,2,1,3,3,0,3,0,0
4,81.88,0,4,0,0,3,0,3,3,0
2,95.27,1,2,0,3,3,0,3,0,0
5,77.96,1,1,1,0,0,2,0,0,2
3,62.44,5,1,1,0,3,3,0,0,3
1,93.78,0,1,1,0,0,0,0,0,1
5,86.96,3,2,1,1,0,0,0,0,0
0,93.97,6,3,1,0,2,0,0,2,0
4,65.54,8,0,1,3,0,3,3,0,0
3,61.23,9,1,1,0,0,0,0,2,2
0,97.37,2,2,0,0,0,0,3,3,3
0,65.91,3,0,0,3,0,3,3,0,0
4,92.39,4,1,1,2,0,2,0,0,0
3,92.93,4,1,0,0,3,3,3,0,0
0,88.35,1,4,0,0,2,0,2,0,0
0,65.25,4,1,1,0,0,3,3,0,3
3,86.7,9,0,0,0,2,0,0,0,2
2,95.56,0,0,0,0,0,0,0,1,0
0,77.02,6,3,1,2,0,0,2,0,0
1,76.54,4,0,0,0,0,0,1,0,0
3,77.71,5,2,1,0,2,2,0,0,0
0,63.29,8,2,1,1,0,0,0,0,0
4,95.68,2,1,0,0,0,1,0,0,0
5,94.77,0,3,1,1,0,0,0,0,0
1,99.92,7,1,0,2,0,0,2,0,0
5,83.41,1,3,0,0,3,3,0,3,0
5,90.05,1,4,0,0,0,2,0,2,0
0,68.11,9,3,0,0,0,1,0,0,0
1,86.7,3,4,1,3,3,0,3,0,0
1,85.99,4,4,1,2,0,2,0,0,0
2,96.05,0,1,0,0,0,3,3,0,3
5,93.23,2,2,1,0,0,0,0,0,1
1,97.54,7,3,1,0,2,0,2,0,0
2,94.75,5,1,1,0,3,0,3,3,0
3,94.75,2,4,1,3,0,0,3,0,3
2,62.55,6,4,1,3,3,0,0,0,3
4,93.84,5,0,1,0,2,2,0,0,0
0,84.3,4,0,0,0,0,3,3,3,0
3,75.22,7,3,0,0,0,0,0,1,0
3,62.26,7,2,1,3,0,0,3,0,3
4,87.11,2,0,0,2,0,0,0,0,2
2,73.13,7,4,1,0,0,0,1,0,0
0,78.71,9,1,1,0,0,0,3,3,3
2,87.27,8,2,1,0,0,0,0,0,1
1,96.47,9,3,0,0,0,0,0,2,2
2,93.02,2,1,0,3,3,0,3,0,0
3,78.02,7,3,0,2,0,0,0,0,2
0,75.51,7,1,0,0,2,2,0,0,0
2,69.59,6,1,0,0,1,0,0,0,0
0,74.9,7,2,1,3,0,3,0,0,3
0,64.44,0,3,0,0,0,0,3,3,3
1,98.84,2,0,0,0,0,2,0,0,2
1,82.96,5,1,0,0,0,0,0,0,1
3,65.11,6,1,1,2,2,0,0,0,0
4,74.11,6,0,0,0,0,1,0,0,0
0,81.88,5,2,0,0,0,0,2,0,2
4,81.32,3,2,1,0,0,1,0,0,0
3,61.42,4,2,0,0,0,3,0,3,3
0,98.03,8,4,0,0,0,0,1,0,0
0,71.02,0,4,1,0,0,3,3,3,0
5,60.65,1,2,1,0,0,3,3,3,0
4,63.06,4,2,0,0,0,0,0,2,2
2,83.21,4,0,1,0,0,0,0,0,1
